timestamp,quantity,bidding_zone,data_type,zone_code,zone_name,country
2024-01-01 02:00:00+00:00,1555.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 03:00:00+00:00,1524.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 04:00:00+00:00,1502.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 05:00:00+00:00,1485.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 06:00:00+00:00,1462.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 07:00:00+00:00,1443.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 08:00:00+00:00,1429.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 09:00:00+00:00,1413.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 10:00:00+00:00,1400.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 11:00:00+00:00,1385.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 12:00:00+00:00,1378.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 13:00:00+00:00,1372.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 14:00:00+00:00,1366.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 15:00:00+00:00,1364.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 16:00:00+00:00,1370.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 17:00:00+00:00,1374.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 18:00:00+00:00,1381.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 19:00:00+00:00,1381.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 20:00:00+00:00,1404.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 21:00:00+00:00,1417.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 22:00:00+00:00,1438.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 23:00:00+00:00,1445.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 00:00:00+00:00,1462.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 01:00:00+00:00,1457.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 02:00:00+00:00,1453.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-02 03:00:00+00:00,1456.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
