date,temperature_max,temperature_min,temperature_mean,latitude,longitude,subzone_code,subzone_name,heating_degree_days,cooling_degree_days,country_code,zone_name
2024-01-06,7.1,3.3,5.1,57.0488,9.9217,DK-AAL,Aalborg,12.9,0,DK,Denmark
2024-01-07,5.5,2.9,4.1,57.0488,9.9217,DK-AAL,Aalborg,13.9,0,DK,Denmark
2024-01-08,5.5,3.6,4.6,57.0488,9.9217,DK-AAL,Aalborg,13.4,0,DK,Denmark
2024-01-09,6.0,3.7,5.0,57.0488,9.9217,DK-AAL,Aalborg,13.0,0,DK,Denmark
2024-01-10,5.8,2.5,3.9,57.0488,9.9217,DK-AAL,Aalborg,14.1,0,DK,Denmark
2024-01-11,5.8,2.8,4.4,57.0488,9.9217,DK-AAL,Aalborg,13.6,0,DK,Denmark
2024-01-12,6.8,3.7,5.0,57.0488,9.9217,DK-AAL,Aalborg,13.0,0,DK,Denmark
2024-01-13,8.3,4.5,6.5,57.0488,9.9217,DK-AAL,Aalborg,11.5,0,DK,Denmark
2024-01-14,7.1,4.6,5.9,57.0488,9.9217,DK-AAL,Aalborg,12.1,0,DK,Denmark
2024-01-15,9.5,3.3,6.4,57.0488,9.9217,DK-AAL,Aalborg,11.6,0,DK,Denmark
2024-01-16,8.2,5.1,6.7,57.0488,9.9217,DK-AAL,Aalborg,11.3,0,DK,Denmark
2024-01-17,5.8,2.7,4.3,57.0488,9.9217,DK-AAL,Aalborg,13.7,0,DK,Denmark
2024-01-18,6.6,5.4,6.1,57.0488,9.9217,DK-AAL,Aalborg,11.9,0,DK,Denmark
2024-01-19,7.2,4.6,5.9,57.0488,9.9217,DK-AAL,Aalborg,12.1,0,DK,Denmark
2024-01-20,8.4,5.2,7.5,57.0488,9.9217,DK-AAL,Aalborg,10.5,0,DK,Denmark
2024-01-21,7.3,2.2,4.9,57.0488,9.9217,DK-AAL,Aalborg,13.1,0,DK,Denmark
2024-01-22,7.6,2.2,6.1,57.0488,9.9217,DK-AAL,Aalborg,11.9,0,DK,Denmark
2024-01-23,8.3,5.8,7.4,57.0488,9.9217,DK-AAL,Aalborg,10.6,0,DK,Denmark
2024-01-24,5.9,-0.2,2.9,57.0488,9.9217,DK-AAL,Aalborg,15.1,0,DK,Denmark
2024-01-25,0.1,-1.9,-0.6,57.0488,9.9217,DK-AAL,Aalborg,18.6,0,DK,Denmark
2024-01-26,1.8,-1.9,0.4,57.0488,9.9217,DK-AAL,Aalborg,17.6,0,DK,Denmark
2024-01-27,3.0,0.2,1.1,57.0488,9.9217,DK-AAL,Aalborg,16.9,0,DK,Denmark
2024-01-28,2.5,0.1,1.1,57.0488,9.9217,DK-AAL,Aalborg,16.9,0,DK,Denmark
2024-01-29,6.9,0.1,3.0,57.0488,9.9217,DK-AAL,Aalborg,15.0,0,DK,Denmark
2024-01-30,8.0,4.0,5.9,57.0488,9.9217,DK-AAL,Aalborg,12.1,0,DK,Denmark
2024-01-31,7.8,2.3,4.9,57.0488,9.9217,DK-AAL,Aalborg,13.1,0,DK,Denmark
2024-02-01,8.9,2.3,6.6,57.0488,9.9217,DK-AAL,Aalborg,11.4,0,DK,Denmark
2024-02-02,8.8,2.3,6.1,57.0488,9.9217,DK-AAL,Aalborg,11.9,0,DK,Denmark
2024-02-03,5.9,0.6,2.9,57.0488,9.9217,DK-AAL,Aalborg,15.1,0,DK,Denmark
2024-02-04,4.4,0.1,2.0,57.0488,9.9217,DK-AAL,Aalborg,16.0,0,DK,Denmark
2024-02-05,3.8,0.5,2.0,57.0488,9.9217,DK-AAL,Aalborg,16.0,0,DK,Denmark
2024-02-06,6.3,1.3,4.3,57.0488,9.9217,DK-AAL,Aalborg,13.7,0,DK,Denmark
2024-02-07,8.0,3.6,6.6,57.0488,9.9217,DK-AAL,Aalborg,11.4,0,DK,Denmark
2024-02-08,6.3,2.7,4.2,57.0488,9.9217,DK-AAL,Aalborg,13.8,0,DK,Denmark
2024-02-09,5.7,1.1,2.9,57.0488,9.9217,DK-AAL,Aalborg,15.1,0,DK,Denmark
2024-02-10,6.3,1.1,3.0,57.0488,9.9217,DK-AAL,Aalborg,15.0,0,DK,Denmark
2024-02-11,4.8,0.0,2.6,57.0488,9.9217,DK-AAL,Aalborg,15.4,0,DK,Denmark
2024-02-12,1.7,-0.8,0.4,57.0488,9.9217,DK-AAL,Aalborg,17.6,0,DK,Denmark
2024-02-13,1.3,-0.5,0.4,57.0488,9.9217,DK-AAL,Aalborg,17.6,0,DK,Denmark
2024-02-14,3.4,-0.2,1.4,57.0488,9.9217,DK-AAL,Aalborg,16.6,0,DK,Denmark
2024-02-15,6.4,0.4,2.6,57.0488,9.9217,DK-AAL,Aalborg,15.4,0,DK,Denmark
2024-02-16,4.5,-0.3,1.7,57.0488,9.9217,DK-AAL,Aalborg,16.3,0,DK,Denmark
2024-02-17,0.1,-5.0,-1.3,57.0488,9.9217,DK-AAL,Aalborg,19.3,0,DK,Denmark
2024-02-18,-4.7,-9.7,-7.0,57.0488,9.9217,DK-AAL,Aalborg,25.0,0,DK,Denmark
2024-02-19,-0.9,-9.8,-6.3,57.0488,9.9217,DK-AAL,Aalborg,24.3,0,DK,Denmark
2024-02-20,8.3,-1.0,5.4,57.0488,9.9217,DK-AAL,Aalborg,12.6,0,DK,Denmark
2024-02-21,7.8,5.2,6.6,57.0488,9.9217,DK-AAL,Aalborg,11.4,0,DK,Denmark
2024-02-22,7.3,4.4,5.8,57.0488,9.9217,DK-AAL,Aalborg,12.2,0,DK,Denmark
2024-02-23,8.1,4.8,6.5,57.0488,9.9217,DK-AAL,Aalborg,11.5,0,DK,Denmark
2024-02-24,6.2,1.6,4.3,57.0488,9.9217,DK-AAL,Aalborg,13.7,0,DK,Denmark
2024-02-25,6.1,0.8,3.1,57.0488,9.9217,DK-AAL,Aalborg,14.9,0,DK,Denmark
2024-02-26,5.5,0.2,3.0,57.0488,9.9217,DK-AAL,Aalborg,15.0,0,DK,Denmark
2024-02-27,5.1,-0.2,2.9,57.0488,9.9217,DK-AAL,Aalborg,15.1,0,DK,Denmark
2024-02-28,2.6,-0.7,0.5,57.0488,9.9217,DK-AAL,Aalborg,17.5,0,DK,Denmark
2024-02-29,5.2,-0.5,1.9,57.0488,9.9217,DK-AAL,Aalborg,16.1,0,DK,Denmark
2024-03-01,3.9,-0.2,2.1,57.0488,9.9217,DK-AAL,Aalborg,15.9,0,DK,Denmark
2024-01-01,-6.0,-9.6,-7.4,59.437,24.7536,EE-TAL,Tallinn,25.4,0,EE,Estonia
2024-01-02,-8.6,-11.3,-9.7,59.437,24.7536,EE-TAL,Tallinn,27.7,0,EE,Estonia
2024-01-03,5.4,-10.6,-3.7,59.437,24.7536,EE-TAL,Tallinn,21.7,0,EE,Estonia
2024-01-04,5.9,0.5,3.5,59.437,24.7536,EE-TAL,Tallinn,14.5,0,EE,Estonia
2024-01-05,5.0,0.4,2.7,59.437,24.7536,EE-TAL,Tallinn,15.3,0,EE,Estonia
2024-01-06,3.3,0.3,1.9,59.437,24.7536,EE-TAL,Tallinn,16.1,0,EE,Estonia
2024-01-07,1.0,-0.6,0.2,59.437,24.7536,EE-TAL,Tallinn,17.8,0,EE,Estonia
2024-01-08,2.3,-0.7,1.0,59.437,24.7536,EE-TAL,Tallinn,17.0,0,EE,Estonia
2024-01-09,2.3,0.9,1.6,59.437,24.7536,EE-TAL,Tallinn,16.4,0,EE,Estonia
2024-01-10,1.9,-0.1,1.0,59.437,24.7536,EE-TAL,Tallinn,17.0,0,EE,Estonia
2024-01-11,2.9,-1.3,0.6,59.437,24.7536,EE-TAL,Tallinn,17.4,0,EE,Estonia
2024-01-12,3.4,1.6,2.6,59.437,24.7536,EE-TAL,Tallinn,15.4,0,EE,Estonia
2024-01-13,4.2,0.6,2.6,59.437,24.7536,EE-TAL,Tallinn,15.4,0,EE,Estonia
2024-01-14,4.4,2.1,3.2,59.437,24.7536,EE-TAL,Tallinn,14.8,0,EE,Estonia
2024-01-15,3.6,-0.5,2.1,59.437,24.7536,EE-TAL,Tallinn,15.9,0,EE,Estonia
2024-01-16,2.8,-0.7,1.0,59.437,24.7536,EE-TAL,Tallinn,17.0,0,EE,Estonia
2024-01-17,1.3,-5.8,-3.3,59.437,24.7536,EE-TAL,Tallinn,21.3,0,EE,Estonia
2024-01-18,1.6,-6.8,-2.3,59.437,24.7536,EE-TAL,Tallinn,20.3,0,EE,Estonia
2024-01-19,3.6,0.8,2.1,59.437,24.7536,EE-TAL,Tallinn,15.9,0,EE,Estonia
2024-01-20,5.0,0.1,2.8,59.437,24.7536,EE-TAL,Tallinn,15.2,0,EE,Estonia
2024-01-21,3.9,-1.0,2.2,59.437,24.7536,EE-TAL,Tallinn,15.8,0,EE,Estonia
2024-01-22,4.0,-1.1,0.9,59.437,24.7536,EE-TAL,Tallinn,17.1,0,EE,Estonia
2024-01-23,4.1,0.0,2.0,59.437,24.7536,EE-TAL,Tallinn,16.0,0,EE,Estonia
2024-01-24,0.8,-4.4,-1.1,59.437,24.7536,EE-TAL,Tallinn,19.1,0,EE,Estonia
2024-01-25,-2.4,-6.0,-4.3,59.437,24.7536,EE-TAL,Tallinn,22.3,0,EE,Estonia
2024-01-26,-2.1,-5.2,-3.8,59.437,24.7536,EE-TAL,Tallinn,21.8,0,EE,Estonia
2024-01-27,0.0,-6.2,-4.2,59.437,24.7536,EE-TAL,Tallinn,22.2,0,EE,Estonia
2024-01-28,0.2,-1.2,-0.4,59.437,24.7536,EE-TAL,Tallinn,18.4,0,EE,Estonia
2024-01-29,-0.2,-3.9,-1.8,59.437,24.7536,EE-TAL,Tallinn,19.8,0,EE,Estonia
2024-01-30,-2.9,-5.1,-4.0,59.437,24.7536,EE-TAL,Tallinn,22.0,0,EE,Estonia
2024-01-31,2.0,-4.7,-0.4,59.437,24.7536,EE-TAL,Tallinn,18.4,0,EE,Estonia
2024-02-01,3.6,-0.7,1.6,59.437,24.7536,EE-TAL,Tallinn,16.4,0,EE,Estonia
2024-02-02,4.3,0.6,3.0,59.437,24.7536,EE-TAL,Tallinn,15.0,0,EE,Estonia
2024-02-03,2.3,-1.4,1.1,59.437,24.7536,EE-TAL,Tallinn,16.9,0,EE,Estonia
2024-02-04,0.2,-3.8,-1.3,59.437,24.7536,EE-TAL,Tallinn,19.3,0,EE,Estonia
2024-02-05,0.7,-3.8,-1.2,59.437,24.7536,EE-TAL,Tallinn,19.2,0,EE,Estonia
2024-02-06,0.5,-1.6,-0.4,59.437,24.7536,EE-TAL,Tallinn,18.4,0,EE,Estonia
2024-02-07,3.8,-0.6,2.1,59.437,24.7536,EE-TAL,Tallinn,15.9,0,EE,Estonia
2024-02-08,4.5,0.6,2.9,59.437,24.7536,EE-TAL,Tallinn,15.1,0,EE,Estonia
2024-02-09,3.3,-0.1,1.4,59.437,24.7536,EE-TAL,Tallinn,16.6,0,EE,Estonia
2024-02-10,2.1,-0.5,0.6,59.437,24.7536,EE-TAL,Tallinn,17.4,0,EE,Estonia
2024-02-11,1.6,-0.6,0.4,59.437,24.7536,EE-TAL,Tallinn,17.6,0,EE,Estonia
2024-02-12,0.5,-2.7,-0.9,59.437,24.7536,EE-TAL,Tallinn,18.9,0,EE,Estonia
2024-02-13,-1.5,-3.7,-2.6,59.437,24.7536,EE-TAL,Tallinn,20.6,0,EE,Estonia
2024-02-14,-1.2,-4.1,-2.4,59.437,24.7536,EE-TAL,Tallinn,20.4,0,EE,Estonia
2024-02-15,1.3,-2.4,-0.4,59.437,24.7536,EE-TAL,Tallinn,18.4,0,EE,Estonia
2024-02-16,0.9,-4.5,-0.5,59.437,24.7536,EE-TAL,Tallinn,18.5,0,EE,Estonia
2024-02-17,-3.5,-12.0,-9.3,59.437,24.7536,EE-TAL,Tallinn,27.3,0,EE,Estonia
2024-02-18,-8.2,-13.7,-11.4,59.437,24.7536,EE-TAL,Tallinn,29.4,0,EE,Estonia
2024-02-19,-11.7,-14.0,-12.7,59.437,24.7536,EE-TAL,Tallinn,30.7,0,EE,Estonia
2024-02-20,-3.6,-12.9,-8.1,59.437,24.7536,EE-TAL,Tallinn,26.1,0,EE,Estonia
2024-02-21,2.5,-5.0,-0.6,59.437,24.7536,EE-TAL,Tallinn,18.6,0,EE,Estonia
2024-02-22,3.4,-0.0,1.8,59.437,24.7536,EE-TAL,Tallinn,16.2,0,EE,Estonia
2024-02-23,4.1,-1.0,2.1,59.437,24.7536,EE-TAL,Tallinn,15.9,0,EE,Estonia
2024-02-24,4.1,-0.4,1.7,59.437,24.7536,EE-TAL,Tallinn,16.3,0,EE,Estonia
2024-02-25,2.1,-3.5,0.3,59.437,24.7536,EE-TAL,Tallinn,17.7,0,EE,Estonia
2024-02-26,-0.5,-4.0,-2.2,59.437,24.7536,EE-TAL,Tallinn,20.2,0,EE,Estonia
2024-02-27,0.9,-3.5,-1.1,59.437,24.7536,EE-TAL,Tallinn,19.1,0,EE,Estonia
2024-02-28,-0.6,-7.3,-3.3,59.437,24.7536,EE-TAL,Tallinn,21.3,0,EE,Estonia
2024-02-29,-4.4,-8.4,-6.3,59.437,24.7536,EE-TAL,Tallinn,24.3,0,EE,Estonia
2024-03-01,-3.4,-9.2,-6.2,59.437,24.7536,EE-TAL,Tallinn,24.2,0,EE,Estonia
2024-01-01,-6.1,-9.1,-7.7,58.378,26.729,EE-TAR,Tartu,25.7,0,EE,Estonia
2024-01-02,-7.2,-13.7,-10.9,58.378,26.729,EE-TAR,Tartu,28.9,0,EE,Estonia
2024-01-03,-4.5,-13.8,-10.6,58.378,26.729,EE-TAR,Tartu,28.6,0,EE,Estonia
2024-01-04,3.1,-5.0,1.3,58.378,26.729,EE-TAR,Tartu,16.7,0,EE,Estonia
2024-01-05,5.3,-1.0,1.6,58.378,26.729,EE-TAR,Tartu,16.4,0,EE,Estonia
2024-01-06,2.0,-1.0,0.8,58.378,26.729,EE-TAR,Tartu,17.2,0,EE,Estonia
2024-01-07,0.7,-3.2,-1.6,58.378,26.729,EE-TAR,Tartu,19.6,0,EE,Estonia
2024-01-08,1.7,-4.4,-1.2,58.378,26.729,EE-TAR,Tartu,19.2,0,EE,Estonia
2024-01-09,1.6,0.0,0.9,58.378,26.729,EE-TAR,Tartu,17.1,0,EE,Estonia
2024-01-10,1.4,-0.5,0.5,58.378,26.729,EE-TAR,Tartu,17.5,0,EE,Estonia
2024-01-11,1.0,-2.2,-0.5,58.378,26.729,EE-TAR,Tartu,18.5,0,EE,Estonia
2024-01-12,2.7,0.1,1.4,58.378,26.729,EE-TAR,Tartu,16.6,0,EE,Estonia
2024-01-13,2.3,-0.1,1.2,58.378,26.729,EE-TAR,Tartu,16.8,0,EE,Estonia
2024-01-14,3.6,1.2,2.7,58.378,26.729,EE-TAR,Tartu,15.3,0,EE,Estonia
2024-01-15,3.3,-0.3,1.9,58.378,26.729,EE-TAR,Tartu,16.1,0,EE,Estonia
2024-01-16,2.1,-0.6,0.8,58.378,26.729,EE-TAR,Tartu,17.2,0,EE,Estonia
2024-01-17,1.6,-7.4,-3.3,58.378,26.729,EE-TAR,Tartu,21.3,0,EE,Estonia
2024-01-18,1.1,-7.3,-3.9,58.378,26.729,EE-TAR,Tartu,21.9,0,EE,Estonia
2024-01-19,3.3,0.1,1.2,58.378,26.729,EE-TAR,Tartu,16.8,0,EE,Estonia
2024-01-20,5.5,-0.9,2.7,58.378,26.729,EE-TAR,Tartu,15.3,0,EE,Estonia
2024-01-21,4.6,-0.2,2.0,58.378,26.729,EE-TAR,Tartu,16.0,0,EE,Estonia
2024-01-22,2.1,-1.5,0.3,58.378,26.729,EE-TAR,Tartu,17.7,0,EE,Estonia
2024-01-23,4.6,-1.0,2.0,58.378,26.729,EE-TAR,Tartu,16.0,0,EE,Estonia
2024-01-24,0.3,-2.4,-0.9,58.378,26.729,EE-TAR,Tartu,18.9,0,EE,Estonia
2024-01-25,-0.7,-6.2,-4.4,58.378,26.729,EE-TAR,Tartu,22.4,0,EE,Estonia
2024-01-26,-2.6,-6.7,-4.3,58.378,26.729,EE-TAR,Tartu,22.3,0,EE,Estonia
2024-01-27,-2.6,-7.0,-5.0,58.378,26.729,EE-TAR,Tartu,23.0,0,EE,Estonia
2024-01-28,-1.3,-3.6,-2.1,58.378,26.729,EE-TAR,Tartu,20.1,0,EE,Estonia
2024-01-29,-1.7,-6.2,-3.3,58.378,26.729,EE-TAR,Tartu,21.3,0,EE,Estonia
2024-01-30,-3.8,-8.5,-5.7,58.378,26.729,EE-TAR,Tartu,23.7,0,EE,Estonia
2024-01-31,1.1,-8.5,-2.3,58.378,26.729,EE-TAR,Tartu,20.3,0,EE,Estonia
2024-02-01,3.4,-0.5,1.0,58.378,26.729,EE-TAR,Tartu,17.0,0,EE,Estonia
2024-02-02,6.2,1.1,4.0,58.378,26.729,EE-TAR,Tartu,14.0,0,EE,Estonia
2024-02-03,3.2,-0.2,1.3,58.378,26.729,EE-TAR,Tartu,16.7,0,EE,Estonia
2024-02-04,0.9,-3.9,-1.0,58.378,26.729,EE-TAR,Tartu,19.0,0,EE,Estonia
2024-02-05,0.5,-4.1,-1.5,58.378,26.729,EE-TAR,Tartu,19.5,0,EE,Estonia
2024-02-06,0.4,-3.1,-0.9,58.378,26.729,EE-TAR,Tartu,18.9,0,EE,Estonia
2024-02-07,3.1,-1.7,1.0,58.378,26.729,EE-TAR,Tartu,17.0,0,EE,Estonia
2024-02-08,4.5,0.4,2.6,58.378,26.729,EE-TAR,Tartu,15.4,0,EE,Estonia
2024-02-09,3.7,-0.3,1.9,58.378,26.729,EE-TAR,Tartu,16.1,0,EE,Estonia
2024-02-10,2.8,-0.7,0.7,58.378,26.729,EE-TAR,Tartu,17.3,0,EE,Estonia
2024-02-11,0.7,-1.5,-0.1,58.378,26.729,EE-TAR,Tartu,18.1,0,EE,Estonia
2024-02-12,-0.3,-3.1,-1.3,58.378,26.729,EE-TAR,Tartu,19.3,0,EE,Estonia
2024-02-13,-0.9,-3.6,-2.1,58.378,26.729,EE-TAR,Tartu,20.1,0,EE,Estonia
2024-02-14,0.4,-3.1,-1.4,58.378,26.729,EE-TAR,Tartu,19.4,0,EE,Estonia
2024-02-15,1.0,-3.0,-0.6,58.378,26.729,EE-TAR,Tartu,18.6,0,EE,Estonia
2024-02-16,0.7,-1.7,-0.2,58.378,26.729,EE-TAR,Tartu,18.2,0,EE,Estonia
2024-02-17,-0.4,-10.6,-6.1,58.378,26.729,EE-TAR,Tartu,24.1,0,EE,Estonia
2024-02-18,-9.3,-15.1,-13.1,58.378,26.729,EE-TAR,Tartu,31.1,0,EE,Estonia
2024-02-19,-10.3,-15.8,-12.7,58.378,26.729,EE-TAR,Tartu,30.7,0,EE,Estonia
2024-02-20,-6.0,-16.3,-11.2,58.378,26.729,EE-TAR,Tartu,29.2,0,EE,Estonia
2024-02-21,1.9,-7.4,-2.4,58.378,26.729,EE-TAR,Tartu,20.4,0,EE,Estonia
2024-02-22,4.4,-0.5,1.5,58.378,26.729,EE-TAR,Tartu,16.5,0,EE,Estonia
2024-02-23,3.8,-2.4,1.2,58.378,26.729,EE-TAR,Tartu,16.8,0,EE,Estonia
2024-02-24,4.3,-0.6,1.8,58.378,26.729,EE-TAR,Tartu,16.2,0,EE,Estonia
2024-02-25,3.3,-3.7,-0.1,58.378,26.729,EE-TAR,Tartu,18.1,0,EE,Estonia
2024-02-26,1.1,-4.1,-1.3,58.378,26.729,EE-TAR,Tartu,19.3,0,EE,Estonia
2024-02-27,0.5,-4.9,-1.7,58.378,26.729,EE-TAR,Tartu,19.7,0,EE,Estonia
2024-02-28,-0.6,-7.0,-3.3,58.378,26.729,EE-TAR,Tartu,21.3,0,EE,Estonia
2024-02-29,-5.5,-10.9,-7.5,58.378,26.729,EE-TAR,Tartu,25.5,0,EE,Estonia
2024-03-01,-6.9,-12.7,-9.4,58.378,26.729,EE-TAR,Tartu,27.4,0,EE,Estonia
2024-01-01,-7.1,-11.5,-8.9,59.3772,28.1903,EE-NAR,Narva,26.9,0,EE,Estonia
2024-01-02,-8.6,-11.6,-10.1,59.3772,28.1903,EE-NAR,Narva,28.1,0,EE,Estonia
2024-01-03,-2.8,-11.5,-8.3,59.3772,28.1903,EE-NAR,Narva,26.3,0,EE,Estonia
2024-01-04,4.5,-2.3,2.8,59.3772,28.1903,EE-NAR,Narva,15.2,0,EE,Estonia
2024-01-05,3.5,-0.9,1.6,59.3772,28.1903,EE-NAR,Narva,16.4,0,EE,Estonia
2024-01-06,1.9,-0.7,0.8,59.3772,28.1903,EE-NAR,Narva,17.2,0,EE,Estonia
2024-01-07,-0.9,-2.4,-1.5,59.3772,28.1903,EE-NAR,Narva,19.5,0,EE,Estonia
2024-01-08,0.9,-2.4,-1.2,59.3772,28.1903,EE-NAR,Narva,19.2,0,EE,Estonia
2024-01-09,0.6,-5.4,-2.7,59.3772,28.1903,EE-NAR,Narva,20.7,0,EE,Estonia
2024-01-10,-0.1,-5.1,-1.7,59.3772,28.1903,EE-NAR,Narva,19.7,0,EE,Estonia
2024-01-11,-0.2,-2.0,-1.3,59.3772,28.1903,EE-NAR,Narva,19.3,0,EE,Estonia
2024-01-12,2.3,0.2,1.7,59.3772,28.1903,EE-NAR,Narva,16.3,0,EE,Estonia
2024-01-13,2.2,0.5,1.5,59.3772,28.1903,EE-NAR,Narva,16.5,0,EE,Estonia
2024-01-14,2.9,2.4,2.6,59.3772,28.1903,EE-NAR,Narva,15.4,0,EE,Estonia
2024-01-15,2.7,0.1,1.8,59.3772,28.1903,EE-NAR,Narva,16.2,0,EE,Estonia
2024-01-16,-0.3,-0.7,-0.6,59.3772,28.1903,EE-NAR,Narva,18.6,0,EE,Estonia
2024-01-17,-1.1,-9.5,-6.7,59.3772,28.1903,EE-NAR,Narva,24.7,0,EE,Estonia
2024-01-18,-1.7,-10.9,-6.9,59.3772,28.1903,EE-NAR,Narva,24.9,0,EE,Estonia
2024-01-19,1.9,-1.1,0.9,59.3772,28.1903,EE-NAR,Narva,17.1,0,EE,Estonia
2024-01-20,3.1,-1.1,1.5,59.3772,28.1903,EE-NAR,Narva,16.5,0,EE,Estonia
2024-01-21,1.9,-2.5,0.6,59.3772,28.1903,EE-NAR,Narva,17.4,0,EE,Estonia
2024-01-22,0.3,-2.7,-1.4,59.3772,28.1903,EE-NAR,Narva,19.4,0,EE,Estonia
2024-01-23,2.8,0.0,1.1,59.3772,28.1903,EE-NAR,Narva,16.9,0,EE,Estonia
2024-01-24,-0.5,-4.3,-2.4,59.3772,28.1903,EE-NAR,Narva,20.4,0,EE,Estonia
2024-01-25,-4.7,-7.9,-6.3,59.3772,28.1903,EE-NAR,Narva,24.3,0,EE,Estonia
2024-01-26,-5.6,-9.0,-6.6,59.3772,28.1903,EE-NAR,Narva,24.6,0,EE,Estonia
2024-01-27,-6.1,-10.1,-7.6,59.3772,28.1903,EE-NAR,Narva,25.6,0,EE,Estonia
2024-01-28,-3.0,-6.1,-4.0,59.3772,28.1903,EE-NAR,Narva,22.0,0,EE,Estonia
2024-01-29,-4.3,-7.6,-5.8,59.3772,28.1903,EE-NAR,Narva,23.8,0,EE,Estonia
2024-01-30,-5.0,-7.6,-6.6,59.3772,28.1903,EE-NAR,Narva,24.6,0,EE,Estonia
2024-01-31,0.1,-7.7,-3.4,59.3772,28.1903,EE-NAR,Narva,21.4,0,EE,Estonia
2024-02-01,1.4,-0.3,0.8,59.3772,28.1903,EE-NAR,Narva,17.2,0,EE,Estonia
2024-02-02,3.4,0.9,2.3,59.3772,28.1903,EE-NAR,Narva,15.7,0,EE,Estonia
2024-02-03,0.9,-0.8,0.4,59.3772,28.1903,EE-NAR,Narva,17.6,0,EE,Estonia
2024-02-04,-1.3,-4.3,-2.4,59.3772,28.1903,EE-NAR,Narva,20.4,0,EE,Estonia
2024-02-05,-0.2,-5.5,-2.5,59.3772,28.1903,EE-NAR,Narva,20.5,0,EE,Estonia
2024-02-06,-0.7,-1.2,-1.0,59.3772,28.1903,EE-NAR,Narva,19.0,0,EE,Estonia
2024-02-07,2.2,-1.3,0.8,59.3772,28.1903,EE-NAR,Narva,17.2,0,EE,Estonia
2024-02-08,4.2,1.2,2.7,59.3772,28.1903,EE-NAR,Narva,15.3,0,EE,Estonia
2024-02-09,2.2,-0.2,1.1,59.3772,28.1903,EE-NAR,Narva,16.9,0,EE,Estonia
2024-02-10,2.0,-1.4,-0.2,59.3772,28.1903,EE-NAR,Narva,18.2,0,EE,Estonia
2024-02-11,2.1,-1.8,-0.3,59.3772,28.1903,EE-NAR,Narva,18.3,0,EE,Estonia
2024-02-12,1.4,-3.1,-1.3,59.3772,28.1903,EE-NAR,Narva,19.3,0,EE,Estonia
2024-02-13,-2.6,-6.9,-3.5,59.3772,28.1903,EE-NAR,Narva,21.5,0,EE,Estonia
2024-02-14,-0.2,-2.9,-1.5,59.3772,28.1903,EE-NAR,Narva,19.5,0,EE,Estonia
2024-02-15,-0.8,-3.0,-1.6,59.3772,28.1903,EE-NAR,Narva,19.6,0,EE,Estonia
2024-02-16,0.0,-5.1,-1.2,59.3772,28.1903,EE-NAR,Narva,19.2,0,EE,Estonia
2024-02-17,-5.9,-13.4,-9.6,59.3772,28.1903,EE-NAR,Narva,27.6,0,EE,Estonia
2024-02-18,-14.1,-14.8,-14.4,59.3772,28.1903,EE-NAR,Narva,32.4,0,EE,Estonia
2024-02-19,-12.1,-14.2,-13.0,59.3772,28.1903,EE-NAR,Narva,31.0,0,EE,Estonia
2024-02-20,-8.5,-11.6,-10.1,59.3772,28.1903,EE-NAR,Narva,28.1,0,EE,Estonia
2024-02-21,1.4,-7.7,-4.0,59.3772,28.1903,EE-NAR,Narva,22.0,0,EE,Estonia
2024-02-22,3.3,-0.4,1.3,59.3772,28.1903,EE-NAR,Narva,16.7,0,EE,Estonia
2024-02-23,3.7,-0.4,1.3,59.3772,28.1903,EE-NAR,Narva,16.7,0,EE,Estonia
2024-02-24,3.1,0.1,1.4,59.3772,28.1903,EE-NAR,Narva,16.6,0,EE,Estonia
2024-02-25,2.6,-2.8,-0.3,59.3772,28.1903,EE-NAR,Narva,18.3,0,EE,Estonia
2024-02-26,-2.7,-4.7,-3.5,59.3772,28.1903,EE-NAR,Narva,21.5,0,EE,Estonia
2024-02-27,-1.2,-5.2,-3.6,59.3772,28.1903,EE-NAR,Narva,21.6,0,EE,Estonia
2024-02-28,-2.2,-6.2,-4.3,59.3772,28.1903,EE-NAR,Narva,22.3,0,EE,Estonia
2024-02-29,-7.0,-8.8,-7.6,59.3772,28.1903,EE-NAR,Narva,25.6,0,EE,Estonia
2024-03-01,-3.4,-10.0,-7.3,59.3772,28.1903,EE-NAR,Narva,25.3,0,EE,Estonia
2024-01-01,-5.3,-9.2,-7.6,60.1699,24.9384,FI-HEL,Helsinki,25.6,0,FI,Finland
2024-01-02,-5.9,-6.8,-6.4,60.1699,24.9384,FI-HEL,Helsinki,24.4,0,FI,Finland
2024-01-03,5.3,-5.6,-0.3,60.1699,24.9384,FI-HEL,Helsinki,18.3,0,FI,Finland
2024-01-04,5.5,0.5,3.3,60.1699,24.9384,FI-HEL,Helsinki,14.7,0,FI,Finland
2024-01-05,4.3,1.7,2.8,60.1699,24.9384,FI-HEL,Helsinki,15.2,0,FI,Finland
2024-01-06,1.4,-0.5,0.8,60.1699,24.9384,FI-HEL,Helsinki,17.2,0,FI,Finland
2024-01-07,-1.1,-2.5,-1.7,60.1699,24.9384,FI-HEL,Helsinki,19.7,0,FI,Finland
2024-01-08,-0.2,-5.2,-1.8,60.1699,24.9384,FI-HEL,Helsinki,19.8,0,FI,Finland
2024-01-09,1.5,0.5,0.9,60.1699,24.9384,FI-HEL,Helsinki,17.1,0,FI,Finland
